file,main,res,task,f,corpus
tsimane_C24_20170712_27240,159.53,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,0.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,21.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,0.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,575.61,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,575.61,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,556.62,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,31.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_38040,556.62,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,0.63,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,47.18,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,30.26,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,1178.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,1210.84,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,0.63,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,1164.85,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170712_41640,1164.85,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,21.24,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,0.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,402.73,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,35.03,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,0.31,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,375.91,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,375.91,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_16440,402.73,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,0.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,0.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,57.82,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,51.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,99.93,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,153.49,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,162.92,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_20040,99.93,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,186.19,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,0.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,139.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,56.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,0.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,61.09,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,193.72,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_2040,139.5,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,0.4,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,0.4,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,222.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,216.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,67.42,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,66.65,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,160.9,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_23640,160.9,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,49.94,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,0.47,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,179.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,213.46,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,0.47,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,179.37,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,45.81,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_27240,230.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,140.58,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,54.91,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,57.95,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,170.88,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,140.58,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,0.24,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,0.24,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_30840,185.4,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,0.35,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,249.83,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,21.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,0.35,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,249.83,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,274.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,48.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_34440,275.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,39.3,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,149.86,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,149.86,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,0.22,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,0.22,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,27.61,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,187.01,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_5640,198.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,956.48,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,57.97,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,956.48,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,0.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,0.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,0.2,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,982.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_20170719_9240,956.48,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,0.23,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,5054.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,0.23,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,0.23,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,0.23,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,5054.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,5054.68,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_12840,5067.45,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,1086.33,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,32.48,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,1035.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,1085.05,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,0.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,54.43,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,1035.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_16440,0.57,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,21.13,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,326.27,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,361.84,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,326.27,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,0.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,43.29,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,342.07,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_plda_scores_tbest_clean.pyannote-der,diar,babytrain_test.txt,babytrain
tsimane_C24_C23_M14_20170712_20040,0.44,_export_fs01_jsalt19_output_rttms_pipeline_v1_lda120_plda_voxceleb_babytrain_jsalt19_spkdiar_babytrain_eval_gtvad_plda_scores_tbest_clean.pyannote-det,det,babytrain_test.txt,babytrain
