file	main
resDet/_lda200_splday150_v1_voxceleb_div2_plda_gtvad_jsalt19_spkdet_sri_eval_enr30_tv_clean	30.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr15_clean	27.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr15_sub_clean	27.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr15_test15_clean	20.22
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr15_test30_clean	14.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr15_test5_clean	25.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr30_clean	26.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr30_sub_clean	25.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr30_test15_clean	19.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr30_test30_clean	12.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr30_test5_clean	24.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr5_clean	29.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr5_sub_clean	26.68
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr5_test15_clean	24.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr5_test30_clean	20.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_dev_enr5_test5_clean	27.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr15_clean	33.10
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr15_sub_clean	30.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr15_test15_clean	26.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr15_test30_clean	21.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr15_test5_clean	31.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr30_clean	31.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr30_sub_clean	28.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr30_test15_clean	24.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr30_test30_clean	18.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr30_test5_clean	29.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr5_clean	35.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr5_sub_clean	35.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr5_test15_clean	30.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr5_test30_clean	26.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_ami_eval_enr5_test5_clean	33.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr15_clean	33.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr15_sub_clean	33.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	27.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	22.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	32.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr30_clean	34.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr30_sub_clean	32.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	27.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	21.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	33.24
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr5_clean	33.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr5_sub_clean	31.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	28.86
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	26.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	32.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr15_clean	19.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr15_sub_clean	4.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	14.95
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	10.62
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	18.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr30_clean	16.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr30_sub_clean	16.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	12.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	8.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	16.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr5_clean	21.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr5_sub_clean	19.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	17.46
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	13.22
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	20.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_clean	43.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_clo_clean	43.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_far_clean	42.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test15_clean	42.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	42.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	41.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	45.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test30_clean	41.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	41.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	40.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	44.73
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test5_clean	43.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	43.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	42.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	45.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_dev_enr30_tv_clean	45.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_clean	30.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_clo_clean	37.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	28.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_clomed_clean	29.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_far_clean	31.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_med_clean	33.29
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_clean	30.23
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	37.55
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	28.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	29.63
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	31.73
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	33.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	30.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_clean	30.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	37.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	28.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	30.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	32.38
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	33.65
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	31.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_clean	30.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	37.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	28.59
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	29.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	31.90
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	33.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	30.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_jsalt19_spkdet_sri_eval_enr30_tv_clean	30.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr15_clean	28.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr15_test15_clean	23.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr15_test30_clean	21.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr15_test5_clean	26.61
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr30_clean	27.42
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr30_test15_clean	22.93
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr30_test30_clean	20.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr30_test5_clean	25.71
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr5_clean	30.38
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr5_test15_clean	26.96
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr5_test30_clean	25.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_dev_enr5_test5_clean	29.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr15_clean	34.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr15_test15_clean	31.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr15_test30_clean	28.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr15_test5_clean	33.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr30_clean	33.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr30_test15_clean	28.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr30_test30_clean	26.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr30_test5_clean	31.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr5_clean	37.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr5_test15_clean	34.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr5_test30_clean	32.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_ami_eval_enr5_test5_clean	36.46
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_clean	22.95
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	23.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	24.72
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	22.94
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_clean	21.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	22.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	22.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	21.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_clean	26.41
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	27.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	29.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	26.40
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_clean	12.86
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	11.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	10.59
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	12.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_clean	9.91
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	8.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	8.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	9.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_clean	16.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	15.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	14.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	16.72
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_clean	42.06
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_clo_clean	41.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_far_clean	43.13
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_clean	43.18
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	42.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	44.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	39.90
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_clean	43.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	42.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	44.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	39.01
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_clean	42.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	42.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	43.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	39.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_dev_enr30_tv_clean	38.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_clo_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_clomed_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_far_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_med_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_cal_v1_jsalt19_spkdet_sri_eval_enr30_tv_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_gtvad_cal_v1_jsalt19_spkdet_ami_dev_enr15_clean	25.26
resDet/_lda200_splday150_v1_voxceleb_div2_plda_slid_win_w1.5_s0.75_gtvad_cal_v1_jsalt19_spkdet_ami_dev_enr15_test15_clean	20.55
